price,model_year,milage,brand,model,fuel_type,accident,clean_title,transmission_group,engine_liters,engine_cylinders,ext_color_group,int_color_group
59590.0,2023,5006.0,Chevrolet,Silverado 1500 RST,Gasoline,None reported,Unknown,Automatic,5.3,8.0,Other,Black
18000.0,2013,55000.0,Hyundai,Genesis Coupe 2.0T R-Spec,Gasoline,Unknown,Unknown,Manual,2.0,4.0,White,Red
71000.0,2021,33500.0,BMW,M3 Competition,Gasoline,None reported,Yes,Automatic,3.0,6.0,Gray,Black
15000.0,2014,126500.0,BMW,435 i,Gasoline,None reported,Yes,Automatic,3.0,6.0,White,Black
24000.0,2016,79000.0,Land,Rover Range Rover Evoque HSE Dynamic,Gasoline,None reported,Yes,Automatic,2.0,4.0,Red,Red
145000.0,2018,19000.0,Porsche,911 Targa 4 GTS,Gasoline,None reported,Yes,Automatic,3.0,6.0,Gray,Black
52000.0,2021,57000.0,RAM,3500 Tradesman,Diesel,None reported,Yes,Automatic,6.7,6.0,Blue,Gray
57998.0,2020,4880.0,BMW,X5 xDrive40i,Gasoline,None reported,Unknown,Automatic,3.0,6.0,White,Black
143900.0,2018,6523.0,Acura,NSX Base,Hybrid,None reported,Unknown,Automatic,3.5,6.0,White,Black
14000.0,2005,127000.0,Mercedes-Benz,SL-Class SL500 Roadster,Gasoline,None reported,Yes,Automatic,5.0,8.0,White,Beige
15999.0,2002,89500.0,Lexus,SC 430 Base,Gasoline,None reported,Yes,Automatic,4.3,8.0,Black,Black
27500.0,2000,97000.0,Chevrolet,Silverado 1500 Base,Gasoline,None reported,Yes,Automatic,4.3,6.0,White,Gray
42442.0,2021,31181.0,Buick,Enclave Avenir,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,Other,Other
33200.0,2020,16425.0,Lexus,NX 300h Base,Hybrid,At least 1 accident or damage reported,Unknown,CVT,2.5,4.0,Gray,Black
54798.0,2022,11238.0,Lexus,RX 350 RX 350 F SPORT Handling,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Silver,Black
7999.0,2005,97146.0,Chevrolet,Avalanche 1500 LS,E85 Flex Fuel,At least 1 accident or damage reported,Yes,Other,5.3,8.0,Black,Gray
39998.0,2015,36670.0,Mercedes-Benz,SL-Class SL400,Gasoline,None reported,Unknown,Automatic,3.0,6.0,White,Beige
52500.0,2019,44800.0,Chevrolet,Suburban Premier,Gasoline,None reported,Yes,Automatic,6.2,8.0,Black,Black
17100.0,2015,150000.0,Ford,Transit-350 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Black,Gray
32100.0,2020,38400.0,INFINITI,QX60 Luxe,Gasoline,None reported,Yes,Automatic,3.5,6.0,Blue,Beige
81500.0,2008,7960.0,Bentley,Continental GTC Base,Gasoline,None reported,Yes,Automatic,6.0,12.0,White,White
9975.0,2007,117000.0,Nissan,350Z Enthusiast,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Silver,Black
95500.0,2023,159.0,Rivian,R1S Adventure Package,Unknown,None reported,Yes,Automatic,3.5,6.0,White,Black
139000.0,2017,30200.0,McLaren,570S Base,Gasoline,None reported,Yes,Other,3.8,8.0,Orange,Black
8999.0,2012,91545.0,Nissan,Altima 2.5 SL,Gasoline,None reported,Yes,CVT,2.5,4.0,Silver,Black
26499.0,2015,110000.0,Land,Rover Range Rover 5.0L Supercharged,E85 Flex Fuel,At least 1 accident or damage reported,Yes,Automatic,5.0,8.0,Black,Other
23300.0,2017,105100.0,BMW,X5 xDrive35i,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,Gray,Black
15600.0,2012,110000.0,INFINITI,QX56 Base,Gasoline,None reported,Yes,Other,5.6,8.0,White,Beige
32769.0,2019,81778.0,Ford,F-150 XLT,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Gray
10900.0,2010,168422.0,Lexus,RX 450h Base,Hybrid,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Black,Beige
34900.0,2018,80500.0,Maserati,Ghibli S Q4 GranSport,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
28825.0,2018,81200.0,Volvo,XC90 T6 Momentum,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,Black,Black
267950.0,2020,6246.0,Lamborghini,Huracan EVO Base,Gasoline,None reported,Yes,Automatic,5.2,10.0,Other,Other
47500.0,2017,20172.0,Jeep,Wrangler Unlimited Rubicon,Gasoline,None reported,Yes,Other,3.6,6.0,Gray,Black
22500.0,2005,145000.0,Hummer,H2 Base,Gasoline,None reported,Yes,Automatic,6.0,8.0,Green,Black
7500.0,2009,162000.0,Ford,Flex Limited,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Gray,Black
124995.0,2020,13554.0,Porsche,718 Cayman GT4,Gasoline,None reported,Yes,Manual,4.0,6.0,Blue,Black
9500.0,2007,59700.0,Toyota,Camry XLE,Gasoline,None reported,Yes,Automatic,3.5,6.0,Green,Gray
28900.0,2020,30930.0,Mercedes-Benz,A-Class A 220 4MATIC,Gasoline,None reported,Unknown,Automatic,2.0,4.0,Black,Black
19999.0,2009,51983.0,BMW,335 i,Gasoline,None reported,Yes,Manual,3.0,6.0,Gray,White
50000.0,2022,22000.0,Chevrolet,Camaro 2SS,Gasoline,None reported,Yes,Manual,6.2,8.0,Blue,Black
45000.0,2023,16800.0,Volkswagen,ID.4 Pro S,Unknown,None reported,Yes,Automatic,3.5,6.0,Gray,Black
73995.0,2022,16000.0,Chevrolet,Silverado 2500 High Country,Diesel,At least 1 accident or damage reported,Yes,Automatic,6.6,8.0,Black,Black
23599.0,2020,22295.0,Nissan,Altima 2.5 SV,Gasoline,None reported,Unknown,CVT,2.5,4.0,Other,Gray
188500.0,2020,33000.0,Bentley,Continental GT V8,Gasoline,None reported,Yes,Automatic,4.0,8.0,Beige,Beige
85000.0,2023,1025.0,Toyota,Sequoia Platinum,Hybrid,None reported,Yes,Automatic,3.4,6.0,Black,Black
15499.0,2013,89190.0,Acura,TL Technology,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,Gray,White
39687.0,2020,53550.0,Toyota,Highlander Limited,Gasoline,None reported,Yes,Automatic,3.5,6.0,Blue,Gray
26299.0,2021,56946.0,Ford,Edge SEL,Gasoline,None reported,Yes,Automatic,2.0,4.0,Silver,Black
54900.0,2016,11684.0,Jaguar,F-TYPE R,Gasoline,None reported,Yes,Automatic,5.0,8.0,Black,Black
51000.0,2018,45617.0,GMC,Yukon XL Denali,Gasoline,None reported,Yes,Automatic,6.2,8.0,White,Gray
34500.0,2018,75466.0,Chevrolet,Suburban LT,Gasoline,None reported,Yes,Automatic,5.3,8.0,Gray,Black
84645.0,2021,19513.0,Maserati,Levante GTS,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.8,8.0,Black,Black
33531.0,2021,15636.0,Subaru,Outback Limited,Gasoline,None reported,Unknown,CVT,2.5,6.0,Black,Black
40888.0,2018,69600.0,Mercedes-Benz,S-Class S 450,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
16500.0,2011,138050.0,Mercedes-Benz,GL-Class GL 450,Gasoline,None reported,Yes,Automatic,4.7,8.0,White,Beige
35900.0,2017,132269.0,Ford,F-250 Lariat,E85 Flex Fuel,None reported,Yes,Automatic,6.2,8.0,Gray,Black
37700.0,2020,45815.0,Hyundai,Palisade Limited,Gasoline,None reported,Yes,Other,3.8,6.0,Silver,Black
48459.0,2021,25352.0,Ford,F-150 XLT,Gasoline,None reported,Yes,Automatic,3.5,6.0,Gray,Black
8995.0,2008,120000.0,Mercedes-Benz,R-Class R 350 4MATIC,Gasoline,None reported,Yes,Automatic,3.5,6.0,Silver,Black
45000.0,2018,75151.0,Chevrolet,Camaro 2SS,Gasoline,At least 1 accident or damage reported,Yes,Manual,6.2,8.0,Gray,Black
23000.0,2016,74139.0,Jeep,Wrangler Sport,Gasoline,None reported,Yes,Manual,3.6,6.0,Red,Black
6000.0,1994,170443.0,Chevrolet,1500 Cheyenne,–,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Red,Other
19000.0,1995,70000.0,Jaguar,XJ6 Vanden Plas,–,None reported,Yes,Automatic,3.5,6.0,Beige,Other
17800.0,2012,68500.0,BMW,550 i xDrive,Gasoline,None reported,Yes,Other,4.4,8.0,Black,Black
51890.0,2020,37366.0,Lexus,GX 460 Luxury,Gasoline,Unknown,Unknown,Automatic,4.6,8.0,White,Other
66900.0,2021,35315.0,Tesla,Model S Long Range,Unknown,None reported,Yes,Automatic,3.5,6.0,White,Black
15995.0,2017,61000.0,Volkswagen,Jetta 1.4T SE,Gasoline,None reported,Yes,Automatic,1.4,4.0,White,Black
41599.0,2022,12050.0,Jeep,Grand Cherokee Limited,Gasoline,None reported,Unknown,Automatic,3.6,6.0,White,Black
9875.0,2001,150000.0,Jaguar,XK8 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.0,8.0,Green,White
41500.0,2016,46200.0,Porsche,Macan S,Gasoline,At least 1 accident or damage reported,Yes,Other,3.0,6.0,Gray,Gray
15500.0,2014,88000.0,Mercedes-Benz,E-Class E 350,Gasoline,None reported,Yes,Automatic,3.5,6.0,Silver,Black
30089.0,2015,47000.0,Mercedes-Benz,GL-Class GL 450 4MATIC,Gasoline,None reported,Yes,Automatic,3.0,6.0,Silver,Black
47000.0,2017,50340.0,Land,Rover Range Rover 3.0L Supercharged HSE,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,White,Beige
13999.0,2010,67800.0,Mercedes-Benz,E-Class E 350 4MATIC,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Black
5500.0,2002,150000.0,Dodge,Dakota Sport,Gasoline,At least 1 accident or damage reported,Yes,Manual,3.9,6.0,Black,Gray
54000.0,2018,13500.0,Chevrolet,Camaro ZL1,Gasoline,At least 1 accident or damage reported,Yes,Manual,6.2,8.0,Black,Black
12900.0,2007,101750.0,Hummer,H3 Base,Gasoline,None reported,Yes,Automatic,3.7,5.0,White,Black
37950.0,2022,18385.0,Honda,Odyssey EX-L,Gasoline,None reported,Yes,Automatic,3.5,6.0,Red,Beige
13500.0,2008,123500.0,Nissan,350Z Touring,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Gray,Beige
38000.0,2017,117000.0,GMC,Savana 2500 Work Van,E85 Flex Fuel,None reported,Yes,Automatic,6.0,8.0,Silver,Silver
13600.0,2010,86121.0,Mercedes-Benz,E-Class E 350 4MATIC,Gasoline,None reported,Yes,Automatic,3.5,6.0,Gray,Black
45900.0,2020,22466.0,Lexus,GX 460 Premium,Gasoline,None reported,Yes,Automatic,4.6,8.0,White,Black
23800.0,2017,80000.0,Nissan,Titan XD SV,Gasoline,None reported,Yes,Automatic,5.6,8.0,Silver,Black
28250.0,2020,23152.0,Chrysler,300 Touring,Gasoline,None reported,Yes,Automatic,3.6,6.0,White,White
9200.0,2006,91300.0,Dodge,Charger R/T,Gasoline,None reported,Yes,Automatic,5.7,8.0,Yellow,Other
28999.0,2020,45000.0,Nissan,Pathfinder SL,Gasoline,None reported,Yes,CVT,3.5,6.0,Black,Black
93500.0,2023,1885.0,Rivian,R1S Launch Edition,Unknown,None reported,Yes,Automatic,3.5,6.0,Green,White
30510.0,2018,73049.0,Ford,Explorer Platinum,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Gray,Black
38000.0,2021,7250.0,Nissan,Titan SV,Gasoline,None reported,Yes,Automatic,5.6,8.0,Black,Black
29000.0,2019,44000.0,Jaguar,E-PACE S,Gasoline,None reported,Yes,Automatic,2.0,4.0,Black,Black
26900.0,2014,85500.0,Ford,F-150 FX4,Gasoline,None reported,Yes,Other,6.2,8.0,Black,Black
43999.0,2021,18083.0,GMC,Acadia Denali,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Black
220000.0,2005,22703.0,Lamborghini,Murcielago Base,Gasoline,None reported,Yes,Manual,6.2,12.0,Black,Black
10900.0,2011,111000.0,Chevrolet,Camaro 1LT,Gasoline,None reported,Yes,Automatic,3.6,6.0,Blue,Black
14000.0,2013,115000.0,GMC,Acadia SLT-2,Gasoline,None reported,Yes,Automatic,3.6,6.0,White,Brown
28000.0,2021,33400.0,Chevrolet,Malibu Premier,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
12500.0,2007,136000.0,Toyota,Sequoia SR5,Gasoline,None reported,Yes,Automatic,4.7,8.0,Black,Beige
44000.0,2021,26800.0,Lexus,IS 350 F Sport,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Red
51999.0,2022,30000.0,Tesla,Model Y Performance,Unknown,None reported,Yes,Automatic,3.5,6.0,White,White
10500.0,2008,251634.0,Dodge,Challenger SRT8,Gasoline,None reported,Yes,Automatic,6.1,8.0,Silver,Black
3500.0,2005,119000.0,Chrysler,300 Touring,Gasoline,None reported,Yes,Automatic,3.5,6.0,Blue,Beige
89000.0,2021,28121.0,Cadillac,Escalade Sport Platinum,Gasoline,None reported,Unknown,Automatic,6.2,8.0,Black,Black
7900.0,2009,111000.0,Chrysler,Town & Country Touring,Gasoline,None reported,Yes,Automatic,3.8,6.0,Blue,Gray
14311.0,2016,116500.0,Mazda,CX-5 Touring,Gasoline,None reported,Yes,Automatic,2.5,4.0,Blue,Black
4900.0,2005,199296.0,Acura,TL 3.2,Gasoline,None reported,Yes,Automatic,3.2,6.0,Black,Gray
179000.0,2023,202.0,Chevrolet,Corvette Z06 w/2LZ,Gasoline,None reported,Yes,Other,5.5,8.0,White,Red
47500.0,2021,11200.0,Tesla,Model Y Performance,Unknown,None reported,Yes,Automatic,3.5,6.0,White,Black
26599.0,2020,56536.0,Volvo,XC40 T5 Momentum,Gasoline,None reported,Unknown,Automatic,2.0,4.0,White,Black
32500.0,2016,49600.0,Chevrolet,Camaro 2SS,Gasoline,None reported,Yes,Automatic,6.2,8.0,Blue,Black
65000.0,2023,13600.0,Acura,TLX Type S PMC Edition,Gasoline,None reported,Yes,Automatic,3.0,6.0,Blue,White
10000.0,2007,59700.0,Volkswagen,Eos 2.0T,Gasoline,None reported,Yes,Automatic,2.0,4.0,Blue,White
44888.0,2018,19000.0,Dodge,Charger R/T Scat Pack,Gasoline,None reported,Yes,Other,6.4,8.0,Purple,Gray
33999.0,2002,17300.0,Chevrolet,Corvette Z06,Gasoline,None reported,Yes,Manual,5.7,8.0,Black,Black
13500.0,2014,91140.0,Mercedes-Benz,CLA-Class CLA 250,Gasoline,None reported,Yes,Automatic,2.0,4.0,Gray,Black
65000.0,2015,33000.0,BMW,M5 Base,Gasoline,None reported,Yes,Automatic,4.4,8.0,Gray,Black
39799.0,2019,52775.0,Jeep,Wrangler Unlimited Sport,Gasoline,None reported,Yes,Automatic,3.6,6.0,Gray,Black
5800.0,2011,113000.0,Mitsubishi,Lancer Sportback ES,Gasoline,None reported,Yes,Manual,2.0,4.0,White,Black
60000.0,2022,13000.0,Porsche,Macan Base,Gasoline,None reported,Yes,Automatic,2.0,4.0,Black,Beige
16500.0,2009,77925.0,Mercedes-Benz,CLK-Class CLK 350,Gasoline,None reported,Yes,Other,3.5,6.0,Silver,Black
22500.0,2011,106500.0,Dodge,Challenger SRT8,–,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,White,White
19212.0,2018,15175.0,Mazda,Mazda3 Grand Touring,Gasoline,At least 1 accident or damage reported,Unknown,Automatic,2.5,4.0,White,Other
10995.0,2017,137000.0,Audi,A3 2.0T Premium,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Gray
15000.0,2015,111000.0,BMW,528 i,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,Gray,Other
62425.0,2019,49208.0,Land,Rover Range Rover 3.0L V6 Supercharged HSE,Gasoline,None reported,Yes,Other,3.0,6.0,Black,Black
39000.0,2018,44000.0,Audi,S5 3.0T Prestige,Gasoline,None reported,Yes,Automatic,3.0,6.0,Gray,Black
45500.0,2017,26000.0,Porsche,718 Boxster Base,Gasoline,None reported,Yes,Automatic,2.0,4.0,Gray,Black
76000.0,2020,1800.0,Chevrolet,Corvette Stingray w/2LT,Gasoline,None reported,Yes,Automatic,6.2,8.0,Blue,Black
259991.0,2021,3771.0,Lamborghini,Urus Pearl Capsule,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Other,Other
26497.0,2012,50000.0,Maserati,Quattroporte S,Gasoline,None reported,Yes,Automatic,4.7,8.0,White,Black
16000.0,2018,93000.0,Subaru,Impreza 2.0i,Gasoline,At least 1 accident or damage reported,Yes,CVT,2.0,4.0,Silver,Black
129000.0,2020,15000.0,Mercedes-Benz,AMG GT C,Gasoline,None reported,Yes,Automatic,4.0,8.0,Gray,Black
15000.0,2016,119500.0,Mazda,Mazda6 i Touring,Gasoline,None reported,Yes,Other,2.5,4.0,Silver,Black
36000.0,2016,50000.0,Porsche,Macan S,Gasoline,None reported,Yes,Automatic,3.0,6.0,Blue,Red
21500.0,2011,85000.0,Porsche,Panamera 4,Gasoline,Unknown,Unknown,Automatic,3.6,6.0,Gray,Beige
29999.0,2019,48000.0,Genesis,G70 3.3T Advanced,Gasoline,None reported,Yes,Automatic,3.3,6.0,Black,Black
33400.0,2021,11756.0,Jeep,Wrangler Sport,Gasoline,At least 1 accident or damage reported,Unknown,Automatic,3.5,6.0,Other,Black
28500.0,2018,50400.0,Audi,Q5 2.0T Premium Plus,Gasoline,None reported,Yes,Other,2.0,4.0,White,Beige
17500.0,2012,153600.0,BMW,335 i xDrive,Gasoline,None reported,Yes,Manual,3.0,6.0,Black,Black
164725.0,2023,1869.0,Land,Rover Range Rover P530 SE,Gasoline,None reported,Yes,Automatic,4.4,8.0,Gray,Other
64683.0,2022,31917.0,Dodge,Durango SRT 392,Gasoline,None reported,Yes,Automatic,6.4,8.0,Gray,Black
50500.0,2016,56235.0,BMW,M3 Base,Gasoline,None reported,Yes,Manual,3.0,6.0,Orange,Orange
18300.0,2019,28724.0,Ford,Fiesta ST,Gasoline,At least 1 accident or damage reported,Yes,Manual,1.6,4.0,Gray,Black
9500.0,2015,124400.0,Lincoln,MKS Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,White,Black
46000.0,2020,137000.0,Chevrolet,Tahoe Premier,Gasoline,None reported,Yes,Automatic,5.3,8.0,Black,Black
99999.0,2005,38686.0,Ferrari,F430 Berlinetta,Gasoline,None reported,Yes,Other,4.3,8.0,White,Red
72900.0,2022,6600.0,Ford,F-250 Platinum,Gasoline,At least 1 accident or damage reported,Yes,Automatic,7.3,8.0,Blue,Black
11500.0,2007,67200.0,Mercedes-Benz,SLK-Class SLK280 Roadster,Gasoline,None reported,Yes,Automatic,3.0,6.0,Silver,Black
51698.0,2021,16554.0,Porsche,Macan,Gasoline,None reported,Unknown,Automatic,2.0,6.0,White,Beige
67900.0,2023,15736.0,BMW,X5 PHEV xDrive45e,Plug-In Hybrid,None reported,Yes,Automatic,3.0,6.0,Blue,Brown
5800.0,2005,153460.0,Mercedes-Benz,E-Class E500,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.0,8.0,Beige,Beige
15051.0,2012,70000.0,Acura,TL 3.7,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,Black,Black
9950.0,2011,143898.0,Hyundai,Equus Signature,Gasoline,None reported,Yes,Automatic,4.6,8.0,Gray,Brown
22000.0,2003,26190.0,Mercedes-Benz,SL-Class SL500 Roadster,Gasoline,None reported,Yes,Automatic,5.0,8.0,Beige,Beige
15900.0,2000,209193.0,Toyota,Land Cruiser Base,Gasoline,None reported,Yes,Automatic,4.7,8.0,Black,Beige
41688.0,2018,27839.0,RAM,2500 Big Horn,Gasoline,None reported,Yes,Automatic,6.4,8.0,Other,Black
28499.0,2018,141195.0,Chevrolet,Silverado 2500 WT,E85 Flex Fuel,Unknown,Unknown,Automatic,6.0,8.0,White,Other
68500.0,2022,20250.0,Porsche,Macan S,Gasoline,None reported,Yes,Automatic,2.9,6.0,White,Beige
41599.0,2022,18333.0,Jeep,Grand Cherokee L Limited,Gasoline,None reported,Unknown,Automatic,3.6,6.0,White,Black
29998.0,2014,35000.0,Mercedes-Benz,E-Class E 350,Gasoline,None reported,Yes,Automatic,3.5,6.0,Red,Beige
4000.0,2006,133255.0,Dodge,Magnum Base,Gasoline,None reported,Yes,Automatic,3.5,6.0,Silver,Gray
79998.0,2021,14526.0,Porsche,Macan Turbo,Gasoline,None reported,Unknown,Automatic,2.9,6.0,Black,Other
23500.0,2014,43690.0,Mercedes-Benz,E-Class E 550,Gasoline,None reported,Yes,Automatic,4.7,8.0,Black,Black
58598.0,2020,29136.0,Porsche,Macan S,Gasoline,None reported,Unknown,Automatic,3.0,6.0,White,Red
24590.0,2017,72060.0,Cadillac,XT5 Luxury,Gasoline,None reported,Unknown,Automatic,3.6,6.0,Black,Beige
68500.0,2023,8800.0,Toyota,Tundra Platinum,Gasoline,None reported,Yes,Automatic,3.4,6.0,Silver,Black
8250.0,2015,85768.0,Nissan,Versa 1.6 SL,Gasoline,At least 1 accident or damage reported,Yes,CVT,1.6,4.0,White,Black
110000.0,2022,2235.0,Mercedes-Benz,AMG GT 53 Base,Hybrid,None reported,Yes,Other,3.0,6.0,Gray,Red
26772.0,2019,121521.0,Buick,Enclave Avenir,Gasoline,None reported,Yes,Automatic,3.6,6.0,Other,Black
144940.0,2015,23700.0,Porsche,911 GT3,Gasoline,None reported,Yes,Other,3.8,6.0,Black,Black
11900.0,2013,124000.0,BMW,328 i,Gasoline,None reported,Yes,Automatic,3.0,6.0,White,Beige
20999.0,2018,32260.0,Acura,ILX Premium Package,Gasoline,None reported,Yes,Automatic,2.4,4.0,Black,Black
28000.0,2015,92000.0,Lexus,GX 460 Base,Gasoline,None reported,Yes,Automatic,4.6,8.0,Black,Black
22500.0,2010,269885.0,Toyota,Land Cruiser Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.7,8.0,Black,Beige
35900.0,2008,51855.0,Chevrolet,Corvette Base,Gasoline,None reported,Yes,Automatic,6.2,8.0,Red,Red
12900.0,2015,124000.0,Mazda,Mazda6 i Touring,Gasoline,At least 1 accident or damage reported,Yes,Manual,2.5,4.0,White,Beige
52500.0,2015,26000.0,Jaguar,F-TYPE R,Gasoline,None reported,Yes,Automatic,5.0,8.0,Blue,Red
25500.0,2018,36500.0,Audi,A3 2.0T Premium,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,Gray,Silver
54900.0,2022,1400.0,Chevrolet,Camaro 2SS,Gasoline,None reported,Yes,Automatic,6.2,8.0,Black,Black
38500.0,2018,17000.0,Jeep,Wrangler Unlimited Sport S,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Black
25698.0,2021,42750.0,Honda,Civic Sport,Gasoline,None reported,Yes,CVT,1.5,4.0,Black,Black
30000.0,2011,67998.0,Porsche,Cayman Base,Gasoline,None reported,Yes,Manual,2.9,6.0,White,Beige
16000.0,2008,64500.0,Ford,Mustang GT,Gasoline,At least 1 accident or damage reported,Yes,Manual,4.6,8.0,Black,Red
24900.0,2007,102000.0,Toyota,FJ Cruiser Base,Gasoline,None reported,Yes,Manual,4.0,6.0,Blue,Black
15500.0,2004,145000.0,Land,Rover Discovery SE,Gasoline,None reported,Yes,Automatic,4.6,8.0,Green,Beige
55000.0,2018,50000.0,Porsche,718 Boxster S,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.5,4.0,Blue,Black
25500.0,2004,37622.0,Chevrolet,Corvette Base,Gasoline,None reported,Yes,Automatic,5.7,8.0,Blue,Beige
9499.0,2006,89987.0,Toyota,Avalon Limited,Gasoline,None reported,Yes,Automatic,3.5,6.0,Green,Beige
20470.0,2015,136390.0,INFINITI,QX80 Base,Gasoline,None reported,Yes,Automatic,5.6,8.0,Black,Black
2990.0,1994,90000.0,Cadillac,DeVille Base,–,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Green,Beige
33000.0,2015,27000.0,Chevrolet,Camaro 2SS,Gasoline,None reported,Yes,Other,6.2,8.0,Black,Beige
6500.0,2004,144770.0,Jeep,Liberty Renegade,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,Beige,Beige
23500.0,2011,157000.0,Toyota,4Runner Trail,Gasoline,None reported,Yes,Other,4.0,6.0,Black,Beige
8500.0,2010,132000.0,BMW,328 i xDrive,Gasoline,At least 1 accident or damage reported,Yes,Other,3.0,6.0,Silver,Black
15000.0,2002,137000.0,Ford,Excursion Limited Ultimate,Diesel,None reported,Yes,Automatic,7.3,8.0,Beige,Beige
28000.0,2018,50992.0,Lexus,IS 300 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,White,Gray
12900.0,2010,105760.0,Cadillac,CTS Performance,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
68495.0,2018,29800.0,Lexus,LC 500 Base,Gasoline,None reported,Yes,Automatic,5.0,8.0,Black,Black
42000.0,2019,21000.0,BMW,540 i xDrive,Gasoline,At least 1 accident or damage reported,Yes,Other,3.0,6.0,Blue,Black
9900.0,1998,152195.0,Chevrolet,Corvette Base,Gasoline,None reported,Yes,Automatic,5.7,8.0,Black,Black
16900.0,2006,169900.0,Hummer,H2 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,6.0,8.0,Orange,Black
6499.0,2008,196000.0,Volvo,XC90 3.2,Gasoline,None reported,Yes,Automatic,3.2,6.0,Black,Beige
9100.0,2009,180036.0,Jeep,Wrangler Unlimited Sahara,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.8,6.0,Black,Black
33500.0,2017,57918.0,Land,Rover Discovery HSE LUXURY,Gasoline,None reported,Yes,Other,3.0,6.0,Gray,Gray
26500.0,2017,98600.0,BMW,340 i,Gasoline,None reported,Yes,Automatic,3.0,6.0,Silver,Black
55000.0,2018,120000.0,Ford,F-250 Lariat,Diesel,At least 1 accident or damage reported,Yes,Automatic,6.7,8.0,Silver,Black
80000.0,2022,14269.0,BMW,M3 Competition,Gasoline,None reported,Yes,Automatic,3.0,6.0,Gray,Orange
89000.0,2022,6875.0,Lexus,LC 500 Base,Gasoline,None reported,Yes,Automatic,5.0,8.0,White,Black
28324.0,2019,55100.0,Honda,CR-V Touring,Gasoline,None reported,Unknown,CVT,1.5,4.0,White,Gray
41500.0,2012,49000.0,Porsche,Panamera S,Gasoline,Unknown,Unknown,Automatic,4.8,8.0,White,Black
15000.0,2009,74600.0,BMW,750 i,Gasoline,None reported,Yes,Automatic,4.4,8.0,White,Brown
41500.0,2019,45900.0,Audi,A7 3.0T Premium,Hybrid,At least 1 accident or damage reported,Yes,Other,3.0,6.0,Black,Black
12468.0,2015,95271.0,Chrysler,200 Limited,E85 Flex Fuel,Unknown,Unknown,Automatic,2.4,4.0,Black,Black
33172.0,2021,88883.0,Ford,F-150 XL,Gasoline,None reported,Yes,Automatic,2.7,6.0,Black,Black
35000.0,2013,43000.0,Dodge,Grand Caravan R/T,E85 Flex Fuel,None reported,Yes,Automatic,3.6,6.0,Red,Black
12000.0,2018,33700.0,Ford,Focus SE,E85 Flex Fuel,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,Gray,Black
43640.0,2016,95115.0,RAM,2500 Big Horn,Diesel,None reported,Yes,Automatic,6.7,6.0,White,Black
44000.0,2005,25250.0,Lotus,Elise Base,Gasoline,Unknown,Unknown,Manual,1.8,4.0,Red,Black
27500.0,2007,20200.0,Chevrolet,Corvette Base,Gasoline,None reported,Yes,Automatic,6.0,8.0,Red,Red
17900.0,2013,104457.0,Audi,allroad 2.0T Prestige,Gasoline,None reported,Yes,Automatic,2.0,4.0,Silver,Black
